,X1,X2,pearson_abs,pearson_dir
2871,lactate_min,bun_max,0.0064820246408167,-1.0
4614,ventilation_status_highflow,milrinone,0.006452499633023637,-1.0
5526,milrinone,ventilation_status_highflow,0.006452499633023637,-1.0
3242,ph_max,temperature_max,0.0064392040319002355,-1.0
658,temperature_max,ph_max,0.0064392040319002355,-1.0
4745,ventilation_status_noninvasivevent,sofa,0.006437820075071525,-1.0
3757,sofa,ventilation_status_noninvasivevent,0.006437820075071525,-1.0
5112,epinephrine,bicarbonate_max,0.0064284683047411365,-1.0
2376,bicarbonate_max,epinephrine,0.0064284683047411365,-1.0
344,height_chart,wbc_max,0.006409274797744033,1.0
2776,wbc_max,height_chart,0.006409274797744033,1.0
1346,spo2_min,lactate_min,0.006383924435830141,-1.0
2866,lactate_min,spo2_min,0.006383924435830141,-1.0
3466,po2_min,anchor_age,0.0063415833342261975,1.0
122,anchor_age,po2_min,0.0063415833342261975,1.0
745,nbpm_min,admission_type_direct_observation,0.006256475460930834,-1.0
4013,admission_type_direct_observation,nbpm_min,0.006256475460930834,-1.0
4135,admission_type_elective,admission_type_eu_observation,0.006233847678977279,-1.0
4211,admission_type_eu_observation,admission_type_elective,0.006233847678977279,-1.0
4239,admission_type_ew_emer,height_chart,0.006211553149258975,1.0
363,height_chart,admission_type_ew_emer,0.006211553149258975,1.0
3968,admission_type_direct_emer,ph_min,0.006190250248044887,1.0
3208,ph_min,admission_type_direct_emer,0.006190250248044887,1.0
3891,admission_type_ambulatory_observation,ph_min,0.0061781130353546695,1.0
3207,ph_min,admission_type_ambulatory_observation,0.0061781130353546695,1.0
4744,ventilation_status_noninvasivevent,gcs_min,0.0061691943906929765,1.0
3680,gcs_min,ventilation_status_noninvasivevent,0.0061691943906929765,1.0
1513,platelet_min,admission_type_ambulatory_observation,0.006165546426841318,1.0
3869,admission_type_ambulatory_observation,platelet_min,0.006165546426841318,1.0
5142,epinephrine,ventilation_status_invasivevent,0.006163013071001236,1.0
4686,ventilation_status_invasivevent,epinephrine,0.006163013071001236,1.0
2858,lactate_min,nbpm_min,0.006123521917689016,1.0
730,nbpm_min,lactate_min,0.006123521917689016,1.0
2061,creatinine_max,ventilation_status_highflow,0.00604916766195114,-1.0
4569,ventilation_status_highflow,creatinine_max,0.00604916766195114,-1.0
1211,rr_min,admission_type_observation_admit,0.00601836652045001,-1.0
4327,admission_type_observation_admit,rr_min,0.00601836652045001,-1.0
810,nbpm_max,magnesium_max,0.005980949311873908,-1.0
3090,magnesium_max,nbpm_max,0.005980949311873908,-1.0
3893,admission_type_ambulatory_observation,pco2_min,0.0059623561877612434,1.0
3361,pco2_min,admission_type_ambulatory_observation,0.0059623561877612434,1.0
3991,admission_type_direct_emer,gender_m,0.0059587297872499305,1.0
4979,gender_m,admission_type_direct_emer,0.0059587297872499305,1.0
4994,gender_m,epinephrine,0.005928427658257404,1.0
5146,epinephrine,gender_m,0.005928427658257404,1.0
1402,spo2_max,rr_max,0.005926762699919187,-1.0
1250,rr_max,spo2_max,0.005926762699919187,-1.0
1284,rr_max,admission_type_direct_observation,0.005922984462332206,1.0
4020,admission_type_direct_observation,rr_max,0.005922984462332206,1.0
2019,creatinine_max,spo2_min,0.00588318500971877,1.0
1335,spo2_min,creatinine_max,0.00588318500971877,1.0
1866,calcium_max,spo2_max,0.0058596836141007365,-1.0
1410,spo2_max,calcium_max,0.0058596836141007365,-1.0
1898,calcium_max,admission_type_ambulatory_observation,0.005853550927877678,1.0
3874,admission_type_ambulatory_observation,calcium_max,0.005853550927877678,1.0
1594,platelet_max,admission_type_eu_observation,0.005853430671158235,1.0
4178,admission_type_eu_observation,platelet_max,0.005853430671158235,1.0
3981,admission_type_direct_emer,admission_type_eu_observation,0.0058403813115433,-1.0
4209,admission_type_eu_observation,admission_type_direct_emer,0.0058403813115433,-1.0
5135,epinephrine,admission_type_elective,0.005830922764275155,-1.0
4147,admission_type_elective,epinephrine,0.005830922764275155,-1.0
3268,ph_max,sodium_max,0.005770258470826829,-1.0
2660,sodium_max,ph_max,0.005770258470826829,-1.0
593,temperature_min,admission_type_eu_observation,0.005746203737869547,1.0
4165,admission_type_eu_observation,temperature_min,0.005746203737869547,1.0
402,heart_rate_min,spo2_min,0.0057188744135355345,-1.0
1314,spo2_min,heart_rate_min,0.0057188744135355345,-1.0
3652,gcs_min,sodium_min,0.005691473871108216,-1.0
2588,sodium_min,gcs_min,0.005691473871108216,-1.0
120,anchor_age,pco2_min,0.005670341211219414,1.0
3312,pco2_min,anchor_age,0.005670341211219414,1.0
325,height_chart,spo2_min,0.005664735593497449,-1.0
1313,spo2_min,height_chart,0.005664735593497449,-1.0
681,temperature_max,dopamine,0.005627739520862054,-1.0
5013,dopamine,temperature_max,0.005627739520862054,-1.0
4187,admission_type_eu_observation,bicarbonate_min,0.005617625837640592,-1.0
2287,bicarbonate_min,admission_type_eu_observation,0.005617625837640592,-1.0
5068,dopamine,ventilation_status_trach,0.0056021380323497865,1.0
4916,ventilation_status_trach,dopamine,0.0056021380323497865,1.0
4379,admission_type_observation_admit,norepinephrine,0.005595360699646239,1.0
5215,norepinephrine,admission_type_observation_admit,0.005595360699646239,1.0
4598,ventilation_status_highflow,admission_type_ew_emer,0.0055569477678958,-1.0
4294,admission_type_ew_emer,ventilation_status_highflow,0.0055569477678958,-1.0
1543,platelet_max,weight,0.005554141933424478,-1.0
251,weight,platelet_max,0.005554141933424478,-1.0
1942,creatinine_min,spo2_min,0.005549921635657177,1.0
1334,spo2_min,creatinine_min,0.005549921635657177,1.0
3439,pco2_max,admission_type_direct_emer,0.005528860883268247,1.0
3971,admission_type_direct_emer,pco2_max,0.005528860883268247,1.0
2058,creatinine_max,admission_type_observation_admit,0.0055185168865474095,-1.0
4338,admission_type_observation_admit,creatinine_max,0.0055185168865474095,-1.0
3453,pco2_max,dopamine,0.005515673833174109,1.0
5049,dopamine,pco2_max,0.005515673833174109,1.0
1321,spo2_min,nbpd_max,0.005489640152605032,1.0
941,nbpd_max,spo2_min,0.005489640152605032,1.0
302,weight,milrinone,0.005465937074637886,-1.0
5470,milrinone,weight,0.005465937074637886,-1.0
5133,epinephrine,admission_type_direct_emer,0.0054628881062285355,-1.0
3993,admission_type_direct_emer,epinephrine,0.0054628881062285355,-1.0
2578,sodium_min,lactate_min,0.005452911379833733,1.0
2882,lactate_min,sodium_min,0.005452911379833733,1.0
3908,admission_type_ambulatory_observation,admission_type_urgent,0.005448813426959868,-1.0
4516,admission_type_urgent,admission_type_ambulatory_observation,0.005448813426959868,-1.0
3917,admission_type_ambulatory_observation,norepinephrine,0.005442105661543222,-1.0
5209,norepinephrine,admission_type_ambulatory_observation,0.005442105661543222,-1.0
4279,admission_type_ew_emer,pco2_max,0.005434064643945922,1.0
3443,pco2_max,admission_type_ew_emer,0.005434064643945922,1.0
1436,spo2_max,admission_type_ambulatory_observation,0.005424589888592664,-1.0
3868,admission_type_ambulatory_observation,spo2_max,0.005424589888592664,-1.0
282,weight,admission_type_direct_emer,0.005410455836760478,-1.0
3930,admission_type_direct_emer,weight,0.005410455836760478,-1.0
4044,admission_type_direct_observation,magnesium_max,0.005396862972239145,-1.0
3132,magnesium_max,admission_type_direct_observation,0.005396862972239145,-1.0
5083,epinephrine,anchor_age,0.005351830383475513,1.0
143,anchor_age,epinephrine,0.005351830383475513,1.0
4886,ventilation_status_trach,wbc_min,0.005317566077344266,1.0
2758,wbc_min,ventilation_status_trach,0.005317566077344266,1.0
2163,glucose_max,temperature_min,0.005314019335190988,1.0
567,temperature_min,glucose_max,0.005314019335190988,1.0
576,temperature_min,lactate_min,0.005288977992410211,1.0
2856,lactate_min,temperature_min,0.005288977992410211,1.0
3952,admission_type_direct_emer,creatinine_min,0.005286446538011975,1.0
1976,creatinine_min,admission_type_direct_emer,0.005286446538011975,1.0
4015,admission_type_direct_observation,nbpd_min,0.005270027559183648,-1.0
899,nbpd_min,admission_type_direct_observation,0.005270027559183648,-1.0
5089,epinephrine,temperature_min,0.005255940109119607,-1.0
605,temperature_min,epinephrine,0.005255940109119607,-1.0
1636,bun_min,platelet_min,0.005236302758135385,-1.0
1484,platelet_min,bun_min,0.005236302758135385,-1.0
4752,ventilation_status_noninvasivevent,admission_type_ew_emer,0.005219817481629882,-1.0
4296,admission_type_ew_emer,ventilation_status_noninvasivevent,0.005219817481629882,-1.0
3864,admission_type_ambulatory_observation,nbps_max,0.005219096355809257,1.0
1128,nbps_max,admission_type_ambulatory_observation,0.005219096355809257,1.0
1433,spo2_max,gcs_min,0.005214021364279205,-1.0
3637,gcs_min,spo2_max,0.005214021364279205,-1.0
4964,gender_m,wbc_max,0.005204465788985629,1.0
2836,wbc_max,gender_m,0.005204465788985629,1.0
5128,epinephrine,po2_max,0.005186943551977354,1.0
3608,po2_max,epinephrine,0.005186943551977354,1.0
2120,glucose_min,ph_min,0.005176379030214897,1.0
3184,ph_min,glucose_min,0.005176379030214897,1.0
5391,dobutamine,anchor_age,0.005165750875923892,1.0
147,anchor_age,dobutamine,0.005165750875923892,1.0
1654,bun_min,lactate_min,0.0051545729470792575,-1.0
2870,lactate_min,bun_min,0.0051545729470792575,-1.0
4597,ventilation_status_highflow,admission_type_eu_observation,0.005134952931920317,-1.0
4217,admission_type_eu_observation,ventilation_status_highflow,0.005134952931920317,-1.0
2160,glucose_max,height_chart,0.005096466446141511,-1.0
336,height_chart,glucose_max,0.005096466446141511,-1.0
2763,wbc_min,phenylephrine,0.005094731887706717,-1.0
5271,phenylephrine,wbc_min,0.005094731887706717,-1.0
2318,bicarbonate_max,temperature_max,0.005071699394710789,-1.0
646,temperature_max,bicarbonate_max,0.005071699394710789,-1.0
3141,magnesium_max,ventilation_status_noninvasivevent,0.005045273792950777,-1.0
4737,ventilation_status_noninvasivevent,magnesium_max,0.005045273792950777,-1.0
4556,ventilation_status_highflow,nbps_min,0.005032405131186594,-1.0
1060,nbps_min,ventilation_status_highflow,0.005032405131186594,-1.0
3858,admission_type_ambulatory_observation,temperature_max,0.005029247186693052,-1.0
666,temperature_max,admission_type_ambulatory_observation,0.005029247186693052,-1.0
346,height_chart,lactate_max,0.004980978559140647,1.0
2930,lactate_max,height_chart,0.004980978559140647,1.0
2868,lactate_min,platelet_min,0.004972754298846487,1.0
1500,platelet_min,lactate_min,0.004972754298846487,1.0
3438,pco2_max,admission_type_ambulatory_observation,0.004911285390571911,-1.0
3894,admission_type_ambulatory_observation,pco2_max,0.004911285390571911,-1.0
4912,ventilation_status_trach,ventilation_status_noninvasivevent,0.004904967455901288,-1.0
4760,ventilation_status_noninvasivevent,ventilation_status_trach,0.004904967455901288,-1.0
3890,admission_type_ambulatory_observation,magnesium_max,0.004891104101274114,-1.0
3130,magnesium_max,admission_type_ambulatory_observation,0.004891104101274114,-1.0
4497,admission_type_urgent,potassium_min,0.004883037740352811,1.0
2445,potassium_min,admission_type_urgent,0.004883037740352811,1.0
4009,admission_type_direct_observation,heart_rate_min,0.004866295869435503,-1.0
437,heart_rate_min,admission_type_direct_observation,0.004866295869435503,-1.0
1472,platelet_min,nbpm_min,0.004862989576347781,-1.0
712,nbpm_min,platelet_min,0.004862989576347781,-1.0
5141,epinephrine,ventilation_status_highflow,0.004803055109156588,-1.0
4609,ventilation_status_highflow,epinephrine,0.004803055109156588,-1.0
3955,admission_type_direct_emer,glucose_max,0.004801343787641948,1.0
2207,glucose_max,admission_type_direct_emer,0.004801343787641948,1.0
1158,rr_min,weight,0.004784900020641177,-1.0
246,weight,rr_min,0.004784900020641177,-1.0
1294,rr_max,ventilation_status_oxygen,0.004718968320315307,1.0
4790,ventilation_status_oxygen,rr_max,0.004718968320315307,1.0
1184,rr_min,bicarbonate_min,0.004669288896583815,-1.0
2248,bicarbonate_min,rr_min,0.004669288896583815,-1.0
4751,ventilation_status_noninvasivevent,admission_type_eu_observation,0.004643550595117541,-1.0
4219,admission_type_eu_observation,ventilation_status_noninvasivevent,0.004643550595117541,-1.0
2547,sodium_min,heart_rate_max,0.0046428112555996735,-1.0
495,heart_rate_max,sodium_min,0.0046428112555996735,-1.0
4164,admission_type_eu_observation,heart_rate_max,0.0046067506648785235,1.0
516,heart_rate_max,admission_type_eu_observation,0.0046067506648785235,1.0
4053,admission_type_direct_observation,urineoutput,0.004511065127149177,1.0
3825,urineoutput,admission_type_direct_observation,0.004511065127149177,1.0
4873,ventilation_status_trach,bun_max,0.004508680544165075,-1.0
1757,bun_max,ventilation_status_trach,0.004508680544165075,-1.0
4970,gender_m,ph_max,0.00445180591734283,-1.0
3298,ph_max,gender_m,0.00445180591734283,-1.0
855,nbpd_min,temperature_max,0.004421887331068949,-1.0
627,temperature_max,nbpd_min,0.004421887331068949,-1.0
2475,potassium_max,nbpd_min,0.004421321269371802,-1.0
879,nbpd_min,potassium_max,0.004421321269371802,-1.0
3961,admission_type_direct_emer,sodium_max,0.004400031553247198,-1.0
2669,sodium_max,admission_type_direct_emer,0.004400031553247198,-1.0
4000,admission_type_direct_emer,bilirubin,0.00439050890338102,1.0
5672,bilirubin,admission_type_direct_emer,0.00439050890338102,1.0
3850,admission_type_ambulatory_observation,n_stays,0.004386195223788872,-1.0
50,n_stays,admission_type_ambulatory_observation,0.004386195223788872,-1.0
4073,admission_type_direct_observation,vasopressin,0.004381316782822544,-1.0
5365,vasopressin,admission_type_direct_observation,0.004381316782822544,-1.0
4076,admission_type_direct_observation,albumin,0.004363986790482454,-1.0
5596,albumin,admission_type_direct_observation,0.004363986790482454,-1.0
4763,ventilation_status_noninvasivevent,epinephrine,0.004343414575791567,-1.0
5143,epinephrine,ventilation_status_noninvasivevent,0.004343414575791567,-1.0
4532,admission_type_urgent,epinephrine,0.004339885909837431,1.0
5140,epinephrine,admission_type_urgent,0.004339885909837431,1.0
4987,gender_m,ventilation_status_highflow,0.004338036169631595,-1.0
4607,ventilation_status_highflow,gender_m,0.004338036169631595,-1.0
2054,creatinine_max,admission_type_direct_observation,0.0043305065320841055,-1.0
4030,admission_type_direct_observation,creatinine_max,0.0043305065320841055,-1.0
5059,dopamine,admission_type_eu_observation,0.00429900934792888,-1.0
4223,admission_type_eu_observation,dopamine,0.00429900934792888,-1.0
897,nbpd_min,admission_type_ambulatory_observation,0.0042886728278787745,1.0
3861,admission_type_ambulatory_observation,nbpd_min,0.0042886728278787745,1.0
5124,epinephrine,ph_max,0.004285832524153681,-1.0
3300,ph_max,epinephrine,0.004285832524153681,-1.0
2943,lactate_max,spo2_min,0.004277995665808054,1.0
1347,spo2_min,lactate_max,0.004277995665808054,1.0
2986,lactate_max,ventilation_status_invasivevent,0.004268967143793653,-1.0
4658,ventilation_status_invasivevent,lactate_max,0.004268967143793653,-1.0
3878,admission_type_ambulatory_observation,glucose_max,0.0042564446595397985,-1.0
2206,glucose_max,admission_type_ambulatory_observation,0.0042564446595397985,-1.0
4162,admission_type_eu_observation,height_chart,0.004208366845767094,1.0
362,height_chart,admission_type_eu_observation,0.004208366845767094,1.0
725,nbpm_min,potassium_max,0.004173436757584337,1.0
2473,potassium_max,nbpm_min,0.004173436757584337,1.0
3458,pco2_max,dobutamine,0.004165998383635698,1.0
5434,dobutamine,pco2_max,0.004165998383635698,1.0
435,heart_rate_min,admission_type_ambulatory_observation,0.004148652399457598,-1.0
3855,admission_type_ambulatory_observation,heart_rate_min,0.004148652399457598,-1.0
4181,admission_type_eu_observation,calcium_min,0.00414301260266132,1.0
1825,calcium_min,admission_type_eu_observation,0.00414301260266132,1.0
215,suspected_infection,ventilation_status_noninvasivevent,0.004114210925454888,-1.0
4699,ventilation_status_noninvasivevent,suspected_infection,0.004114210925454888,-1.0
4298,admission_type_ew_emer,ventilation_status_trach,0.004073706459967714,1.0
4906,ventilation_status_trach,admission_type_ew_emer,0.004073706459967714,1.0
353,height_chart,po2_min,0.004041812284974734,1.0
3469,po2_min,height_chart,0.004041812284974734,1.0
2907,lactate_min,admission_type_urgent,0.004036239443943367,1.0
4503,admission_type_urgent,lactate_min,0.004036239443943367,1.0
2805,wbc_max,sodium_min,0.0040116221505732816,-1.0
2577,sodium_min,wbc_max,0.0040116221505732816,-1.0
5504,milrinone,lactate_min,0.003995340698374062,-1.0
2920,lactate_min,milrinone,0.003995340698374062,-1.0
4734,ventilation_status_noninvasivevent,lactate_min,0.003973550285704824,-1.0
2910,lactate_min,ventilation_status_noninvasivevent,0.003973550285704824,-1.0
974,nbpd_max,admission_type_ambulatory_observation,0.003970563392710457,1.0
3862,admission_type_ambulatory_observation,nbpd_max,0.003970563392710457,1.0
2479,potassium_max,rr_min,0.00395685582931209,-1.0
1187,rr_min,potassium_max,0.00395685582931209,-1.0
528,heart_rate_max,epinephrine,0.0039454673486814425,1.0
5088,epinephrine,heart_rate_max,0.0039454673486814425,1.0
4908,ventilation_status_trach,admission_type_surgical_same_day_admission,0.003944832707000395,-1.0
4452,admission_type_surgical_same_day_admission,ventilation_status_trach,0.003944832707000395,-1.0
5548,albumin,height_chart,0.003940181504276169,-1.0
380,height_chart,albumin,0.003940181504276169,-1.0
4197,admission_type_eu_observation,magnesium_min,0.003924354723332491,1.0
3057,magnesium_min,admission_type_eu_observation,0.003924354723332491,1.0
4362,admission_type_observation_admit,admission_type_ambulatory_observation,0.003915751062435624,-1.0
3906,admission_type_ambulatory_observation,admission_type_observation_admit,0.003915751062435624,-1.0
3960,admission_type_direct_emer,sodium_min,0.003911727334182451,-1.0
2592,sodium_min,admission_type_direct_emer,0.003911727334182451,-1.0
4439,admission_type_surgical_same_day_admission,admission_type_ambulatory_observation,0.00388586998003331,-1.0
3907,admission_type_ambulatory_observation,admission_type_surgical_same_day_admission,0.00388586998003331,-1.0
4448,admission_type_surgical_same_day_admission,ventilation_status_highflow,0.0038402743038588685,1.0
4600,ventilation_status_highflow,admission_type_surgical_same_day_admission,0.0038402743038588685,1.0
4042,admission_type_direct_observation,lactate_max,0.003829601505114864,-1.0
2978,lactate_max,admission_type_direct_observation,0.003829601505114864,-1.0
4029,admission_type_direct_observation,creatinine_min,0.0038254789585119436,-1.0
1977,creatinine_min,admission_type_direct_observation,0.0038254789585119436,-1.0
4133,admission_type_elective,admission_type_direct_observation,0.003816429327458115,-1.0
4057,admission_type_direct_observation,admission_type_elective,0.003816429327458115,-1.0
805,nbpm_max,wbc_min,0.003802694880216333,1.0
2705,wbc_min,nbpm_max,0.003802694880216333,1.0
1700,bun_max,heart_rate_max,0.0037761220426349796,1.0
484,heart_rate_max,bun_max,0.0037761220426349796,1.0
2869,lactate_min,platelet_max,0.0037540628976127587,-1.0
1577,platelet_max,lactate_min,0.0037540628976127587,-1.0
3115,magnesium_max,wbc_min,0.0037448285342956446,1.0
2735,wbc_min,magnesium_max,0.0037448285342956446,1.0
4612,ventilation_status_highflow,vasopressin,0.0037352697870637157,-1.0
5372,vasopressin,ventilation_status_highflow,0.0037352697870637157,-1.0
4351,admission_type_observation_admit,magnesium_min,0.003718530494902912,1.0
3059,magnesium_min,admission_type_observation_admit,0.003718530494902912,1.0
3639,gcs_min,platelet_max,0.003712159657845553,1.0
1587,platelet_max,gcs_min,0.003712159657845553,1.0
1744,bun_max,admission_type_ambulatory_observation,0.003705593854876505,-1.0
3872,admission_type_ambulatory_observation,bun_max,0.003705593854876505,-1.0
1438,spo2_max,admission_type_direct_observation,0.0036764803856322165,-1.0
4022,admission_type_direct_observation,spo2_max,0.0036764803856322165,-1.0
4660,ventilation_status_invasivevent,magnesium_max,0.003658577202426057,1.0
3140,magnesium_max,ventilation_status_invasivevent,0.003658577202426057,1.0
5129,epinephrine,gcs_min,0.00365805836713979,1.0
3685,gcs_min,epinephrine,0.00365805836713979,1.0
4055,admission_type_direct_observation,admission_type_direct_emer,0.003575544939296488,-1.0
3979,admission_type_direct_emer,admission_type_direct_observation,0.003575544939296488,-1.0
4229,admission_type_eu_observation,milrinone,0.0035709479290649236,-1.0
5521,milrinone,admission_type_eu_observation,0.0035709479290649236,-1.0
5348,vasopressin,wbc_min,0.003565949514614258,-1.0
2764,wbc_min,vasopressin,0.003565949514614258,-1.0
563,temperature_min,calcium_max,0.003533442992614855,-1.0
1855,calcium_max,temperature_min,0.003533442992614855,-1.0
4652,ventilation_status_invasivevent,potassium_max,0.0035281612399508952,-1.0
2524,potassium_max,ventilation_status_invasivevent,0.0035281612399508952,-1.0
909,nbpd_min,ventilation_status_oxygen,0.0035095978936555737,-1.0
4785,ventilation_status_oxygen,nbpd_min,0.0035095978936555737,-1.0
5082,epinephrine,n_stays,0.0034645700954865606,1.0
66,n_stays,epinephrine,0.0034645700954865606,1.0
4872,ventilation_status_trach,bun_min,0.0034573972294992604,-1.0
1680,bun_min,ventilation_status_trach,0.0034573972294992604,-1.0
348,height_chart,magnesium_max,0.0034533707947766506,-1.0
3084,magnesium_max,height_chart,0.0034533707947766506,-1.0
5353,vasopressin,magnesium_max,0.0034523210569157073,1.0
3149,magnesium_max,vasopressin,0.0034523210569157073,1.0
5393,dobutamine,weight,0.00344846214488698,1.0
301,weight,dobutamine,0.00344846214488698,1.0
1661,bun_min,pco2_max,0.0034419453173253783,-1.0
3409,pco2_max,bun_min,0.0034419453173253783,-1.0
4228,admission_type_eu_observation,dobutamine,0.0034401487114207414,-1.0
5444,dobutamine,admission_type_eu_observation,0.0034401487114207414,-1.0
3990,admission_type_direct_emer,ventilation_status_trach,0.003438564858485666,1.0
4902,ventilation_status_trach,admission_type_direct_emer,0.003438564858485666,1.0
4892,ventilation_status_trach,ph_min,0.003436941740565487,-1.0
3220,ph_min,ventilation_status_trach,0.003436941740565487,-1.0
3441,pco2_max,admission_type_elective,0.0034087661854321242,-1.0
4125,admission_type_elective,pco2_max,0.0034087661854321242,-1.0
5605,albumin,ventilation_status_noninvasivevent,0.0033912368889524986,-1.0
4769,ventilation_status_noninvasivevent,albumin,0.0033912368889524986,-1.0
4152,admission_type_elective,milrinone,0.0033902391823448777,1.0
5520,milrinone,admission_type_elective,0.0033902391823448777,1.0
1497,platelet_min,sodium_max,0.0033830368295844843,-1.0
2637,sodium_max,platelet_min,0.0033830368295844843,-1.0
2738,wbc_min,pco2_min,0.0033471439073820427,-1.0
3346,pco2_min,wbc_min,0.0033471439073820427,-1.0
5533,milrinone,epinephrine,0.003340139612304736,-1.0
5153,epinephrine,milrinone,0.003340139612304736,-1.0
4017,admission_type_direct_observation,nbps_min,0.0033295358899804546,-1.0
1053,nbps_min,admission_type_direct_observation,0.0033295358899804546,-1.0
5056,dopamine,admission_type_direct_emer,0.003320410154026132,-1.0
3992,admission_type_direct_emer,dopamine,0.003320410154026132,-1.0
5301,phenylephrine,dopamine,0.0033066196969421193,1.0
5073,dopamine,phenylephrine,0.0033066196969421193,1.0
1634,bun_min,spo2_min,0.003300770187981806,-1.0
1330,spo2_min,bun_min,0.003300770187981806,-1.0
4175,admission_type_eu_observation,spo2_min,0.0032935052915128585,1.0
1363,spo2_min,admission_type_eu_observation,0.0032935052915128585,1.0
4016,admission_type_direct_observation,nbpd_max,0.003288166900183482,1.0
976,nbpd_max,admission_type_direct_observation,0.003288166900183482,1.0
4529,admission_type_urgent,ventilation_status_trach,0.003284933322596712,-1.0
4909,ventilation_status_trach,admission_type_urgent,0.003284933322596712,-1.0
609,temperature_min,dobutamine,0.003267223654597127,-1.0
5397,dobutamine,temperature_min,0.003267223654597127,-1.0
3731,sofa,wbc_min,0.0032599057428264197,-1.0
2743,wbc_min,sofa,0.0032599057428264197,-1.0
5673,bilirubin,admission_type_direct_observation,0.003258604559039005,1.0
4077,admission_type_direct_observation,bilirubin,0.003258604559039005,1.0
2138,glucose_min,ventilation_status_highflow,0.003246584824456947,1.0
4570,ventilation_status_highflow,glucose_min,0.003246584824456947,1.0
5317,vasopressin,height_chart,0.003171140667465319,1.0
377,height_chart,vasopressin,0.003171140667465319,1.0
1991,creatinine_min,epinephrine,0.0031476620826412956,-1.0
5107,epinephrine,creatinine_min,0.0031476620826412956,-1.0
4595,ventilation_status_highflow,admission_type_direct_observation,0.0031436740154217103,-1.0
4063,admission_type_direct_observation,ventilation_status_highflow,0.0031436740154217103,-1.0
1209,rr_min,admission_type_eu_observation,0.003111127753271368,1.0
4173,admission_type_eu_observation,rr_min,0.003111127753271368,1.0
2644,sodium_max,creatinine_max,0.0031055921271875824,1.0
2036,creatinine_max,sodium_max,0.0031055921271875824,1.0
281,weight,admission_type_ambulatory_observation,0.0030889410297669758,1.0
3853,admission_type_ambulatory_observation,weight,0.0030889410297669758,1.0
2670,sodium_max,admission_type_direct_observation,0.003088722157995708,1.0
4038,admission_type_direct_observation,sodium_max,0.003088722157995708,1.0
368,height_chart,ventilation_status_invasivevent,0.0030051068382273578,-1.0
4624,ventilation_status_invasivevent,height_chart,0.0030051068382273578,-1.0
4121,admission_type_elective,magnesium_max,0.0030049130421173718,1.0
3133,magnesium_max,admission_type_elective,0.0030049130421173718,1.0
3393,pco2_max,heart_rate_min,0.0029984309853915985,1.0
429,heart_rate_min,pco2_max,0.0029984309853915985,1.0
906,nbpd_min,ventilation_status_highflow,0.0029862266339676247,-1.0
4554,ventilation_status_highflow,nbpd_min,0.0029862266339676247,-1.0
1885,calcium_max,lactate_min,0.0029500805776475313,1.0
2873,lactate_min,calcium_max,0.0029500805776475313,1.0
3972,admission_type_direct_emer,po2_min,0.0029412635956640436,-1.0
3516,po2_min,admission_type_direct_emer,0.0029412635956640436,-1.0
1745,bun_max,admission_type_direct_emer,0.002925009301077748,-1.0
3949,admission_type_direct_emer,bun_max,0.002925009301077748,-1.0
1714,bun_max,platelet_max,0.0029243716326165514,-1.0
1562,platelet_max,bun_max,0.0029243716326165514,-1.0
3576,po2_max,sodium_max,0.002912031492035548,1.0
2664,sodium_max,po2_max,0.002912031492035548,1.0
5106,epinephrine,calcium_max,0.0028999196103206195,-1.0
1914,calcium_max,epinephrine,0.0028999196103206195,-1.0
3871,admission_type_ambulatory_observation,bun_min,0.0028991731983246762,-1.0
1667,bun_min,admission_type_ambulatory_observation,0.0028991731983246762,-1.0
5523,milrinone,admission_type_observation_admit,0.0028989195419934504,1.0
4383,admission_type_observation_admit,milrinone,0.0028989195419934504,1.0
3954,admission_type_direct_emer,glucose_min,0.002892282167719745,1.0
2130,glucose_min,admission_type_direct_emer,0.002892282167719745,1.0
4928,gender_m,n_stays,0.0028860737384736835,-1.0
64,n_stays,gender_m,0.0028860737384736835,-1.0
4231,admission_type_eu_observation,bilirubin,0.002872263806625229,1.0
5675,bilirubin,admission_type_eu_observation,0.002872263806625229,1.0
5528,milrinone,ventilation_status_noninvasivevent,0.0028532549427216737,-1.0
4768,ventilation_status_noninvasivevent,milrinone,0.0028532549427216737,-1.0
4749,ventilation_status_noninvasivevent,admission_type_direct_observation,0.002842832161989824,-1.0
4065,admission_type_direct_observation,ventilation_status_noninvasivevent,0.002842832161989824,-1.0
4347,admission_type_observation_admit,wbc_min,0.0027791215812054603,-1.0
2751,wbc_min,admission_type_observation_admit,0.0027791215812054603,-1.0
2068,creatinine_max,epinephrine,0.0026554504463418885,-1.0
5108,epinephrine,creatinine_max,0.0026554504463418885,-1.0
1981,creatinine_min,admission_type_observation_admit,0.0026446287290330115,-1.0
4337,admission_type_observation_admit,creatinine_min,0.0026446287290330115,-1.0
4069,admission_type_direct_observation,dopamine,0.0026319002643876385,-1.0
5057,dopamine,admission_type_direct_observation,0.0026319002643876385,-1.0
2607,sodium_min,epinephrine,0.002614230164134986,-1.0
5115,epinephrine,sodium_min,0.002614230164134986,-1.0
598,temperature_min,ventilation_status_highflow,0.0026102606355731116,-1.0
4550,ventilation_status_highflow,temperature_min,0.0026102606355731116,-1.0
5598,albumin,admission_type_eu_observation,0.0025976837682698084,1.0
4230,admission_type_eu_observation,albumin,0.0025976837682698084,1.0
4014,admission_type_direct_observation,nbpm_max,0.002564215831191146,1.0
