,X1,X2,pearson_abs,pearson_dir
4221,admission_type_observation_admit,ph_min,0.011522546023258444,1.0
2524,sodium_min,rr_max,0.01150517358539428,1.0
1249,rr_max,sodium_min,0.01150517358539428,1.0
506,heart_rate_max,admission_type_direct_emer,0.011479138566735205,-1.0
3806,admission_type_direct_emer,heart_rate_max,0.011479138566735205,-1.0
5036,norepinephrine,platelet_max,0.011478448351160592,-1.0
1586,platelet_max,norepinephrine,0.011478448351160592,-1.0
4480,ventilation_status_highflow,bilirubin,0.011408344520969234,1.0
5530,bilirubin,ventilation_status_highflow,0.011408344520969234,1.0
2528,sodium_min,platelet_max,0.0114071317229849,1.0
1553,platelet_max,sodium_min,0.0114071317229849,1.0
2834,lactate_min,bun_max,0.011400864920850325,-1.0
1709,bun_max,lactate_min,0.011400864920850325,-1.0
601,temperature_min,dobutamine,0.011325619794641813,-1.0
5251,dobutamine,temperature_min,0.011325619794641813,-1.0
1682,bun_max,nbpm_max,0.011232673451635766,1.0
782,nbpm_max,bun_max,0.011232673451635766,1.0
4739,ventilation_status_trach,glucose_min,0.011230270921411453,-1.0
2114,glucose_min,ventilation_status_trach,0.011230270921411453,-1.0
1172,rr_min,potassium_max,0.01122937104249139,1.0
2447,potassium_max,rr_min,0.01122937104249139,1.0
4982,epinephrine,ph_max,0.011171858590968973,-1.0
3257,ph_max,epinephrine,0.011171858590968973,-1.0
3026,magnesium_min,ventilation_status_trach,0.011158068052927165,-1.0
4751,ventilation_status_trach,magnesium_min,0.011158068052927165,-1.0
3955,admission_type_elective,weight,0.011152795808719468,-1.0
280,weight,admission_type_elective,0.011152795808719468,-1.0
5255,dobutamine,nbpd_min,0.011096852430257795,-1.0
905,nbpd_min,dobutamine,0.011096852430257795,-1.0
3285,pco2_min,spo2_min,0.011094287453711892,1.0
1335,spo2_min,pco2_min,0.011094287453711892,1.0
4263,admission_type_surgical_same_day_admission,temperature_min,0.01107145604006845,-1.0
588,temperature_min,admission_type_surgical_same_day_admission,0.01107145604006845,-1.0
2317,bicarbonate_max,lactate_min,0.011059961704919298,1.0
2842,lactate_min,bicarbonate_max,0.011059961704919298,1.0
5551,abps,weight,0.011038774827322554,1.0
301,weight,abps,0.011038774827322554,1.0
2393,potassium_min,lactate_min,0.011031763774357979,-1.0
2843,lactate_min,potassium_min,0.011031763774357979,-1.0
302,weight,abpd,0.011013701276906152,1.0
5627,abpd,weight,0.011013701276906152,1.0
4616,ventilation_status_noninvasivevent,admission_type_surgical_same_day_admission,0.011010059396337039,1.0
4316,admission_type_surgical_same_day_admission,ventilation_status_noninvasivevent,0.011010059396337039,1.0
2130,glucose_max,suspected_infection,0.010942209972811073,1.0
180,suspected_infection,glucose_max,0.010942209972811073,1.0
394,heart_rate_min,nbps_max,0.010909426265089336,-1.0
1069,nbps_max,heart_rate_min,0.010909426265089336,-1.0
4847,gender_m,ventilation_status_invasivevent,0.010907692301423463,1.0
4547,ventilation_status_invasivevent,gender_m,0.010907692301423463,1.0
4947,epinephrine,temperature_min,0.010876214552828172,-1.0
597,temperature_min,epinephrine,0.010876214552828172,-1.0
1341,spo2_min,urineoutput,0.010859559743183818,1.0
3741,urineoutput,spo2_min,0.010859559743183818,1.0
3617,gcs_min,po2_min,0.01083683585793712,-1.0
3467,po2_min,gcs_min,0.01083683585793712,-1.0
5011,epinephrine,albumin,0.010816236553648613,-1.0
5461,albumin,epinephrine,0.010816236553648613,-1.0
4428,ventilation_status_highflow,platelet_max,0.01079974861261435,-1.0
1578,platelet_max,ventilation_status_highflow,0.01079974861261435,-1.0
2349,bicarbonate_max,dobutamine,0.01073783990122093,-1.0
5274,dobutamine,bicarbonate_max,0.01073783990122093,-1.0
818,nbpm_max,ventilation_status_highflow,0.010669883770249439,1.0
4418,ventilation_status_highflow,nbpm_max,0.010669883770249439,1.0
2872,lactate_min,ventilation_status_noninvasivevent,0.010615475876330528,-1.0
4597,ventilation_status_noninvasivevent,lactate_min,0.010615475876330528,-1.0
3527,po2_max,potassium_min,0.010603193809278457,1.0
2402,potassium_min,po2_max,0.010603193809278457,1.0
3479,po2_min,ventilation_status_invasivevent,0.010592967219433962,-1.0
4529,ventilation_status_invasivevent,po2_min,0.010592967219433962,-1.0
4347,admission_type_urgent,rr_min,0.010590640874304922,1.0
1197,rr_min,admission_type_urgent,0.010590640874304922,1.0
4205,admission_type_observation_admit,creatinine_min,0.010582335940230414,-1.0
1955,creatinine_min,admission_type_observation_admit,0.010582335940230414,-1.0
5732,abpm,potassium_max,0.010515359077999342,-1.0
2507,potassium_max,abpm,0.010515359077999342,-1.0
4471,ventilation_status_highflow,gender_m,0.010509966139414474,-1.0
4846,gender_m,ventilation_status_highflow,0.010509966139414474,-1.0
4107,admission_type_ew_emer,weight,0.010429438333384897,-1.0
282,weight,admission_type_ew_emer,0.010429438333384897,-1.0
592,temperature_min,ventilation_status_noninvasivevent,0.010367176685346056,-1.0
4567,ventilation_status_noninvasivevent,temperature_min,0.010367176685346056,-1.0
2431,potassium_min,abpm,0.010315912785211321,-1.0
5731,abpm,potassium_min,0.010315912785211321,-1.0
360,height_chart,admission_type_surgical_same_day_admission,0.010305365406905858,-1.0
4260,admission_type_surgical_same_day_admission,height_chart,0.010305365406905858,-1.0
397,heart_rate_min,spo2_min,0.01026857770648312,1.0
1297,spo2_min,heart_rate_min,0.01026857770648312,1.0
2188,glucose_max,ventilation_status_noninvasivevent,0.010233090246699831,1.0
4588,ventilation_status_noninvasivevent,glucose_max,0.010233090246699831,1.0
4666,ventilation_status_oxygen,bicarbonate_max,0.010216742932566861,1.0
2341,bicarbonate_max,ventilation_status_oxygen,0.010216742932566861,1.0
2320,bicarbonate_max,magnesium_max,0.010198477803058204,1.0
3070,magnesium_max,bicarbonate_max,0.010198477803058204,1.0
4247,admission_type_observation_admit,phenylephrine,0.010138868301071345,1.0
5147,phenylephrine,admission_type_observation_admit,0.010138868301071345,1.0
5134,phenylephrine,ph_max,0.01012416147646038,-1.0
3259,ph_max,phenylephrine,0.01012416147646038,-1.0
303,weight,abpm,0.010109415313480152,1.0
5703,abpm,weight,0.010109415313480152,1.0
4012,admission_type_elective,ventilation_status_noninvasivevent,0.010100193349025193,1.0
4612,ventilation_status_noninvasivevent,admission_type_elective,0.010100193349025193,1.0
4166,admission_type_ew_emer,ventilation_status_trach,0.010088656058738531,-1.0
4766,ventilation_status_trach,admission_type_ew_emer,0.010088656058738531,-1.0
1810,calcium_min,ventilation_status_trach,0.010030265109118508,1.0
4735,ventilation_status_trach,calcium_min,0.010030265109118508,1.0
2876,lactate_min,dopamine,0.010001193792572702,-1.0
4901,dopamine,lactate_min,0.010001193792572702,-1.0
2720,wbc_min,ventilation_status_noninvasivevent,0.009979043280866995,1.0
4595,ventilation_status_noninvasivevent,wbc_min,0.009979043280866995,1.0
1040,nbps_min,admission_type_elective,0.009932113803381087,1.0
3965,admission_type_elective,nbps_min,0.009932113803381087,1.0
2337,bicarbonate_max,admission_type_urgent,0.009930182170987381,1.0
4362,admission_type_urgent,bicarbonate_max,0.009930182170987381,1.0
3818,admission_type_direct_emer,spo2_max,0.00990766547660104,1.0
1418,spo2_max,admission_type_direct_emer,0.00990766547660104,1.0
4184,admission_type_observation_admit,height_chart,0.009780079555338593,-1.0
359,height_chart,admission_type_observation_admit,0.009780079555338593,-1.0
2978,magnesium_min,nbps_max,0.009765641051654724,1.0
1103,nbps_max,magnesium_min,0.009765641051654724,1.0
4850,gender_m,ventilation_status_trach,0.009764756345181091,1.0
4775,ventilation_status_trach,gender_m,0.009764756345181091,1.0
372,height_chart,vasopressin,0.00975805327709561,1.0
5172,vasopressin,height_chart,0.00975805327709561,1.0
1937,creatinine_min,lactate_min,0.009751970722063883,-1.0
2837,lactate_min,creatinine_min,0.009751970722063883,-1.0
5021,norepinephrine,heart_rate_min,0.009734291315707667,1.0
446,heart_rate_min,norepinephrine,0.009734291315707667,1.0
3042,magnesium_max,suspected_infection,0.009654622617331377,-1.0
192,suspected_infection,magnesium_max,0.009654622617331377,-1.0
2499,potassium_max,phenylephrine,0.009653981527533993,1.0
5124,phenylephrine,potassium_max,0.009653981527533993,1.0
4768,ventilation_status_trach,admission_type_surgical_same_day_admission,0.009589955292331665,1.0
4318,admission_type_surgical_same_day_admission,ventilation_status_trach,0.009589955292331665,1.0
2855,lactate_min,pco2_min,0.009550969161522484,1.0
3305,pco2_min,lactate_min,0.009550969161522484,1.0
2415,potassium_min,ventilation_status_invasivevent,0.009518028500912464,-1.0
4515,ventilation_status_invasivevent,potassium_min,0.009518028500912464,-1.0
3802,admission_type_direct_emer,suspected_infection,0.009447954058660741,-1.0
202,suspected_infection,admission_type_direct_emer,0.009447954058660741,-1.0
5526,bilirubin,admission_type_ew_emer,0.009391119520451031,-1.0
4176,admission_type_ew_emer,bilirubin,0.009391119520451031,-1.0
3550,po2_max,admission_type_ew_emer,0.009371098711667119,1.0
4150,admission_type_ew_emer,po2_max,0.009371098711667119,1.0
4194,admission_type_observation_admit,nbps_max,0.00937049132289798,1.0
1119,nbps_max,admission_type_observation_admit,0.00937049132289798,1.0
5171,vasopressin,weight,0.009333109122390345,1.0
296,weight,vasopressin,0.009333109122390345,1.0
3867,admission_type_direct_emer,phenylephrine,0.00932740932587708,1.0
5142,phenylephrine,admission_type_direct_emer,0.00932740932587708,1.0
4450,ventilation_status_highflow,ph_max,0.00929460216036904,1.0
3250,ph_max,ventilation_status_highflow,0.00929460216036904,1.0
648,temperature_max,magnesium_max,0.009263386407509495,-1.0
3048,magnesium_max,temperature_max,0.009263386407509495,-1.0
369,height_chart,epinephrine,0.009180227704465267,1.0
4944,epinephrine,height_chart,0.009180227704465267,1.0
5346,milrinone,creatinine_max,0.00915401293851694,-1.0
2046,creatinine_max,milrinone,0.00915401293851694,-1.0
4760,ventilation_status_trach,sofa,0.009150218870641078,1.0
3710,sofa,ventilation_status_trach,0.009150218870641078,1.0
5323,milrinone,weight,0.009145309799964682,-1.0
298,weight,milrinone,0.009145309799964682,-1.0
141,anchor_age,epinephrine,0.009142093990421688,1.0
4941,epinephrine,anchor_age,0.009142093990421688,1.0
2178,glucose_max,admission_type_direct_emer,0.009116743363244516,1.0
3828,admission_type_direct_emer,glucose_max,0.009116743363244516,1.0
2106,glucose_min,admission_type_ew_emer,0.009093214161837017,1.0
4131,admission_type_ew_emer,glucose_min,0.009093214161837017,1.0
5281,dobutamine,lactate_min,0.009029807739447105,-1.0
2881,lactate_min,dobutamine,0.009029807739447105,-1.0
3816,admission_type_direct_emer,rr_max,0.009005926883633273,1.0
1266,rr_max,admission_type_direct_emer,0.009005926883633273,1.0
823,nbpm_max,gender_m,0.008995935864165422,1.0
4798,gender_m,nbpm_max,0.008995935864165422,1.0
4539,ventilation_status_invasivevent,admission_type_observation_admit,0.00898822411698914,-1.0
4239,admission_type_observation_admit,ventilation_status_invasivevent,0.00898822411698914,-1.0
1304,spo2_min,nbpd_max,0.008964179217523335,-1.0
929,nbpd_max,spo2_min,0.008964179217523335,-1.0
465,heart_rate_max,nbpm_min,0.008895855606091104,1.0
690,nbpm_min,heart_rate_max,0.008895855606091104,1.0
3057,magnesium_max,spo2_min,0.008851010009225078,1.0
1332,spo2_min,magnesium_max,0.008851010009225078,1.0
1375,spo2_max,temperature_min,0.008818556255309092,-1.0
550,temperature_min,spo2_max,0.008818556255309092,-1.0
3786,urineoutput,ventilation_status_trach,0.008799831000678897,1.0
4761,ventilation_status_trach,urineoutput,0.008799831000678897,1.0
4987,epinephrine,gcs_min,0.008702834208813539,1.0
3637,gcs_min,epinephrine,0.008702834208813539,1.0
1124,nbps_max,ventilation_status_noninvasivevent,0.008689274121896877,1.0
4574,ventilation_status_noninvasivevent,nbps_max,0.008689274121896877,1.0
414,heart_rate_min,sodium_max,0.008688360504997099,1.0
2589,sodium_max,heart_rate_min,0.008688360504997099,1.0
2082,glucose_min,bicarbonate_max,0.008687504284837728,1.0
2307,bicarbonate_max,glucose_min,0.008687504284837728,1.0
5304,dobutamine,ventilation_status_noninvasivevent,0.008654303067125224,1.0
4629,ventilation_status_noninvasivevent,dobutamine,0.008654303067125224,1.0
2239,bicarbonate_min,wbc_min,0.008645263749714674,-1.0
2689,wbc_min,bicarbonate_min,0.008645263749714674,-1.0
217,suspected_infection,epinephrine,0.008636309814287858,-1.0
4942,epinephrine,suspected_infection,0.008636309814287858,-1.0
781,nbpm_max,bun_min,0.008627065887553572,1.0
1606,bun_min,nbpm_max,0.008627065887553572,1.0
5260,dobutamine,rr_max,0.008588809120210364,1.0
1285,rr_max,dobutamine,0.008588809120210364,1.0
2573,sodium_min,epinephrine,0.008550148883401682,-1.0
4973,epinephrine,sodium_min,0.008550148883401682,-1.0
3424,po2_min,height_chart,0.008475197411127776,1.0
349,height_chart,po2_min,0.008475197411127776,1.0
4369,admission_type_urgent,lactate_min,0.008469538741450459,-1.0
2869,lactate_min,admission_type_urgent,0.008469538741450459,-1.0
1478,platelet_min,sodium_max,0.008466958427089362,-1.0
2603,sodium_max,platelet_min,0.008466958427089362,-1.0
736,nbpm_min,admission_type_elective,0.008450504722160116,-1.0
3961,admission_type_elective,nbpm_min,0.008450504722160116,-1.0
1629,bun_min,sodium_min,0.008439138495922838,-1.0
2529,sodium_min,bun_min,0.008439138495922838,-1.0
704,nbpm_min,platelet_max,0.008427121049072072,-1.0
1529,platelet_max,nbpm_min,0.008427121049072072,-1.0
4649,ventilation_status_oxygen,nbps_min,0.00839814265643879,-1.0
1049,nbps_min,ventilation_status_oxygen,0.00839814265643879,-1.0
1408,spo2_max,magnesium_max,0.008371849369693488,1.0
3058,magnesium_max,spo2_max,0.008371849369693488,1.0
2832,lactate_min,platelet_max,0.008369615196487361,-1.0
1557,platelet_max,lactate_min,0.008369615196487361,-1.0
5534,bilirubin,ventilation_status_trach,0.00835707885243221,1.0
4784,ventilation_status_trach,bilirubin,0.00835707885243221,1.0
3247,ph_max,admission_type_observation_admit,0.00833533629167258,1.0
4222,admission_type_observation_admit,ph_max,0.00833533629167258,1.0
4113,admission_type_ew_emer,nbpm_min,0.008333077555982081,-1.0
738,nbpm_min,admission_type_ew_emer,0.008333077555982081,-1.0
4838,gender_m,admission_type_direct_emer,0.008289639113110127,1.0
3863,admission_type_direct_emer,gender_m,0.008289639113110127,1.0
2183,glucose_max,admission_type_observation_admit,0.008271560531904584,-1.0
4208,admission_type_observation_admit,glucose_max,0.008271560531904584,-1.0
4854,gender_m,norepinephrine,0.008260663981103514,-1.0
5079,norepinephrine,gender_m,0.008260663981103514,-1.0
1509,platelet_min,epinephrine,0.008233282229394205,-1.0
4959,epinephrine,platelet_min,0.008233282229394205,-1.0
4272,admission_type_surgical_same_day_admission,rr_max,0.008198558415512598,-1.0
1272,rr_max,admission_type_surgical_same_day_admission,0.008198558415512598,-1.0
5066,norepinephrine,admission_type_direct_emer,0.008194333703018883,-1.0
3866,admission_type_direct_emer,norepinephrine,0.008194333703018883,-1.0
3318,pco2_min,admission_type_direct_emer,0.008194072726667409,-1.0
3843,admission_type_direct_emer,pco2_min,0.008194072726667409,-1.0
3029,magnesium_min,epinephrine,0.00819186065952216,-1.0
4979,epinephrine,magnesium_min,0.00819186065952216,-1.0
4130,admission_type_ew_emer,creatinine_max,0.008158048117898262,1.0
2030,creatinine_max,admission_type_ew_emer,0.008158048117898262,1.0
822,nbpm_max,ventilation_status_trach,0.008110947528660133,1.0
4722,ventilation_status_trach,nbpm_max,0.008110947528660133,1.0
2905,lactate_max,spo2_min,0.008098954317109637,1.0
1330,spo2_min,lactate_max,0.008098954317109637,1.0
155,suspected_infection,weight,0.008049705382145564,1.0
230,weight,suspected_infection,0.008049705382145564,1.0
2494,potassium_max,ventilation_status_trach,0.008036348066037738,1.0
4744,ventilation_status_trach,potassium_max,0.008036348066037738,1.0
3399,pco2_max,admission_type_observation_admit,0.008010644888066533,-1.0
4224,admission_type_observation_admit,pco2_max,0.008010644888066533,-1.0
5507,bilirubin,wbc_min,0.008006291849424205,-1.0
2732,wbc_min,bilirubin,0.008006291849424205,-1.0
430,heart_rate_min,admission_type_direct_emer,0.008006063119012027,1.0
3805,admission_type_direct_emer,heart_rate_min,0.008006063119012027,1.0
2712,wbc_min,admission_type_elective,0.00799559112521907,-1.0
3987,admission_type_elective,wbc_min,0.00799559112521907,-1.0
5380,milrinone,ventilation_status_noninvasivevent,0.00799328671313165,-1.0
4630,ventilation_status_noninvasivevent,milrinone,0.00799328671313165,-1.0
1886,calcium_max,ventilation_status_trach,0.007986368120367321,1.0
4736,ventilation_status_trach,calcium_max,0.007986368120367321,1.0
3849,admission_type_direct_emer,urineoutput,0.007978977109788081,-1.0
3774,urineoutput,admission_type_direct_emer,0.007978977109788081,-1.0
797,nbpm_max,lactate_min,0.007951161872132876,1.0
2822,lactate_min,nbpm_max,0.007951161872132876,1.0
4950,epinephrine,nbpm_max,0.007899930507191035,-1.0
825,nbpm_max,epinephrine,0.007899930507191035,-1.0
4720,ventilation_status_trach,temperature_max,0.007897034048867742,1.0
670,temperature_max,ventilation_status_trach,0.007897034048867742,1.0
1430,spo2_max,ventilation_status_trach,0.007893595700953354,-1.0
4730,ventilation_status_trach,spo2_max,0.007893595700953354,-1.0
1306,spo2_min,nbps_max,0.007825707740890158,1.0
1081,nbps_max,spo2_min,0.007825707740890158,1.0
3483,po2_min,gender_m,0.007757773824893261,-1.0
4833,gender_m,po2_min,0.007757773824893261,-1.0
1271,rr_max,admission_type_observation_admit,0.007730910993987532,1.0
4196,admission_type_observation_admit,rr_max,0.007730910993987532,1.0
4299,admission_type_surgical_same_day_admission,pco2_min,0.007714028329262463,1.0
3324,pco2_min,admission_type_surgical_same_day_admission,0.007714028329262463,1.0
2190,glucose_max,ventilation_status_trach,0.007693406358741432,-1.0
4740,ventilation_status_trach,glucose_max,0.007693406358741432,-1.0
1991,creatinine_max,rr_min,0.007682549595506812,1.0
1166,rr_min,creatinine_max,0.007682549595506812,1.0
1240,rr_max,calcium_max,0.007593022564889822,-1.0
1840,calcium_max,rr_max,0.007593022564889822,-1.0
1195,rr_min,admission_type_observation_admit,0.007574764816394289,-1.0
4195,admission_type_observation_admit,rr_min,0.007574764816394289,-1.0
3607,gcs_min,wbc_min,0.007545059460662823,-1.0
2707,wbc_min,gcs_min,0.007545059460662823,-1.0
4802,gender_m,nbps_max,0.007539660085492739,1.0
1127,nbps_max,gender_m,0.007539660085492739,1.0
1106,nbps_max,ph_max,0.007531829637707042,1.0
3206,ph_max,nbps_max,0.007531829637707042,1.0
1841,calcium_max,spo2_min,0.007531094280775629,1.0
1316,spo2_min,calcium_max,0.007531094280775629,1.0
4022,admission_type_elective,milrinone,0.007526677791195941,1.0
5372,milrinone,admission_type_elective,0.007526677791195941,1.0
2389,potassium_min,sodium_min,0.007525730697105475,1.0
2539,sodium_min,potassium_min,0.007525730697105475,1.0
1399,spo2_max,potassium_min,0.007502011190995734,-1.0
2374,potassium_min,spo2_max,0.007502011190995734,-1.0
3279,pco2_min,nbpd_min,0.007497112318182304,-1.0
879,nbpd_min,pco2_min,0.007497112318182304,-1.0
5220,vasopressin,admission_type_elective,0.007482055976233626,-1.0
4020,admission_type_elective,vasopressin,0.007482055976233626,-1.0
2847,lactate_min,wbc_min,0.007473645662312044,-1.0
2697,wbc_min,lactate_min,0.007473645662312044,-1.0
4473,ventilation_status_highflow,epinephrine,0.00747035775625082,-1.0
4998,epinephrine,ventilation_status_highflow,0.00747035775625082,-1.0
4293,admission_type_surgical_same_day_admission,lactate_min,0.0074411064027534585,-1.0
2868,lactate_min,admission_type_surgical_same_day_admission,0.0074411064027534585,-1.0
2808,wbc_max,bilirubin,0.007419690139109348,1.0
5508,bilirubin,wbc_max,0.007419690139109348,1.0
2958,lactate_max,milrinone,0.00740889790878482,-1.0
5358,milrinone,lactate_max,0.00740889790878482,-1.0
3561,po2_max,epinephrine,0.0073968809456090665,1.0
4986,epinephrine,po2_max,0.0073968809456090665,1.0
2807,wbc_max,albumin,0.00738982442764642,-1.0
5432,albumin,wbc_max,0.00738982442764642,-1.0
2649,sodium_max,epinephrine,0.007384066741108555,-1.0
4974,epinephrine,sodium_max,0.007384066741108555,-1.0
1861,calcium_max,lactate_min,0.007356224363485931,1.0
2836,lactate_min,calcium_max,0.007356224363485931,1.0
1902,creatinine_min,suspected_infection,0.00730995919165659,1.0
177,suspected_infection,creatinine_min,0.00730995919165659,1.0
167,suspected_infection,rr_min,0.007300952063655471,-1.0
1142,rr_min,suspected_infection,0.007300952063655471,-1.0
894,nbpd_min,ventilation_status_highflow,0.007183407984600002,1.0
4419,ventilation_status_highflow,nbpd_min,0.007183407984600002,1.0
2013,creatinine_max,lactate_min,0.0071603176345571605,-1.0
2838,lactate_min,creatinine_max,0.0071603176345571605,-1.0
4115,admission_type_ew_emer,nbpd_min,0.007158774297137731,-1.0
890,nbpd_min,admission_type_ew_emer,0.007158774297137731,-1.0
3047,magnesium_max,temperature_min,0.007132681133734859,1.0
572,temperature_min,magnesium_max,0.007132681133734859,1.0
3365,pco2_max,bun_min,0.0070258150536293695,-1.0
1640,bun_min,pco2_max,0.0070258150536293695,-1.0
4379,admission_type_urgent,gcs_min,0.0070031929248985355,1.0
3629,gcs_min,admission_type_urgent,0.0070031929248985355,1.0
1878,calcium_max,admission_type_ew_emer,0.006943652700343815,1.0
4128,admission_type_ew_emer,calcium_max,0.006943652700343815,1.0
4772,ventilation_status_trach,ventilation_status_noninvasivevent,0.0069294736044935926,-1.0
4622,ventilation_status_noninvasivevent,ventilation_status_trach,0.0069294736044935926,-1.0
2823,lactate_min,nbpd_min,0.00690268620872424,-1.0
873,nbpd_min,lactate_min,0.00690268620872424,-1.0
362,height_chart,ventilation_status_highflow,0.006902597501192343,-1.0
4412,ventilation_status_highflow,height_chart,0.006902597501192343,-1.0
556,temperature_min,calcium_max,0.006864939204732579,-1.0
1831,calcium_max,temperature_min,0.006864939204732579,-1.0
3284,pco2_min,rr_max,0.006863429068770495,-1.0
1259,rr_max,pco2_min,0.006863429068770495,-1.0
2632,sodium_max,sofa,0.006849637182841659,-1.0
3682,sofa,sodium_max,0.006849637182841659,-1.0
2147,glucose_max,platelet_min,0.006761008712026044,1.0
1472,platelet_min,glucose_max,0.006761008712026044,1.0
4430,ventilation_status_highflow,bun_max,0.006646056902500767,-1.0
1730,bun_max,ventilation_status_highflow,0.006646056902500767,-1.0
4218,admission_type_observation_admit,lactate_max,0.006573281981391934,-1.0
2943,lactate_max,admission_type_observation_admit,0.006573281981391934,-1.0
4954,epinephrine,nbps_max,0.006536471504825889,1.0
1129,nbps_max,epinephrine,0.006536471504825889,1.0
2562,sodium_min,admission_type_ew_emer,0.006475682786651829,-1.0
4137,admission_type_ew_emer,sodium_min,0.006475682786651829,-1.0
1813,calcium_min,epinephrine,0.006410836228680286,-1.0
4963,epinephrine,calcium_min,0.006410836228680286,-1.0
3781,urineoutput,admission_type_urgent,0.006396287878383888,-1.0
4381,admission_type_urgent,urineoutput,0.006396287878383888,-1.0
237,weight,nbpm_min,0.006374860242376372,1.0
687,nbpm_min,weight,0.006374860242376372,1.0
4990,epinephrine,admission_type_direct_emer,0.006354791327754022,-1.0
3865,admission_type_direct_emer,epinephrine,0.006354791327754022,-1.0
1947,creatinine_min,gcs_min,0.006275140137682227,-1.0
3597,gcs_min,creatinine_min,0.006275140137682227,-1.0
3202,ph_max,nbpm_max,0.006268000770411837,-1.0
802,nbpm_max,ph_max,0.006268000770411837,-1.0
4713,ventilation_status_trach,anchor_age,0.0062131104506520235,1.0
138,anchor_age,ventilation_status_trach,0.0062131104506520235,1.0
1876,calcium_max,admission_type_elective,0.006211486453559417,-1.0
3976,admission_type_elective,calcium_max,0.006211486453559417,-1.0
1722,bun_max,admission_type_direct_emer,0.006182387600514086,1.0
3822,admission_type_direct_emer,bun_max,0.006182387600514086,1.0
3077,magnesium_max,lactate_min,0.006149014635134877,-1.0
2852,lactate_min,magnesium_max,0.006149014635134877,-1.0
2545,sodium_min,lactate_min,0.006145048815624694,1.0
2845,lactate_min,sodium_min,0.006145048815624694,1.0
331,height_chart,glucose_min,0.006037555555784173,1.0
2056,glucose_min,height_chart,0.006037555555784173,1.0
5000,epinephrine,ventilation_status_noninvasivevent,0.0059926865773025405,-1.0
4625,ventilation_status_noninvasivevent,epinephrine,0.0059926865773025405,-1.0
3523,po2_max,glucose_min,0.00596841620757721,-1.0
2098,glucose_min,po2_max,0.00596841620757721,-1.0
4895,dopamine,potassium_min,0.0059652809801998274,-1.0
2420,potassium_min,dopamine,0.0059652809801998274,-1.0
2740,wbc_max,height_chart,0.00594974453453922,-1.0
340,height_chart,wbc_max,0.00594974453453922,-1.0
2902,lactate_max,nbps_max,0.005944275376906423,1.0
1102,nbps_max,lactate_max,0.005944275376906423,1.0
2621,sodium_max,lactate_min,0.005934810933408734,1.0
2846,lactate_min,sodium_max,0.005934810933408734,1.0
3105,magnesium_max,epinephrine,0.005788706002432312,-1.0
4980,epinephrine,magnesium_max,0.005788706002432312,-1.0
2440,potassium_max,temperature_max,0.0057645791769752,-1.0
640,temperature_max,potassium_max,0.0057645791769752,-1.0
5460,albumin,dopamine,0.005731990941536634,1.0
4935,dopamine,albumin,0.005731990941536634,1.0
4477,ventilation_status_highflow,dobutamine,0.005717975399118406,-1.0
5302,dobutamine,ventilation_status_highflow,0.005717975399118406,-1.0
4752,ventilation_status_trach,magnesium_max,0.0057175657532701155,-1.0
3102,magnesium_max,ventilation_status_trach,0.0057175657532701155,-1.0
4776,ventilation_status_trach,dopamine,0.005711861367752258,1.0
4926,dopamine,ventilation_status_trach,0.005711861367752258,1.0
1187,rr_min,gcs_min,0.005706502887761556,-1.0
3587,gcs_min,rr_min,0.005706502887761556,-1.0
1614,bun_min,spo2_max,0.005702985039787069,-1.0
1389,spo2_max,bun_min,0.005702985039787069,-1.0
2998,magnesium_min,sodium_max,0.0056922893041882,-1.0
2623,sodium_max,magnesium_min,0.0056922893041882,-1.0
1351,spo2_min,ventilation_status_invasivevent,0.005663880967479147,-1.0
4501,ventilation_status_invasivevent,spo2_min,0.005663880967479147,-1.0
4394,admission_type_urgent,ventilation_status_trach,0.005634111214323897,-1.0
4769,ventilation_status_trach,admission_type_urgent,0.005634111214323897,-1.0
4911,dopamine,gcs_min,0.005580733863844506,1.0
3636,gcs_min,dopamine,0.005580733863844506,1.0
2769,wbc_max,sodium_min,0.005574347305769506,1.0
2544,sodium_min,wbc_max,0.005574347305769506,1.0
4812,gender_m,calcium_max,0.005559247525291862,-1.0
1887,calcium_max,gender_m,0.005559247525291862,-1.0
777,nbpm_max,spo2_min,0.0055128876889681,-1.0
1302,spo2_min,nbpm_max,0.0055128876889681,-1.0
4946,epinephrine,heart_rate_max,0.005491123373568663,-1.0
521,heart_rate_max,epinephrine,0.005491123373568663,-1.0
5385,milrinone,epinephrine,0.005477793469078664,-1.0
5010,epinephrine,milrinone,0.005477793469078664,-1.0
3801,admission_type_direct_emer,anchor_age,0.005419498738923456,1.0
126,anchor_age,admission_type_direct_emer,0.005419498738923456,1.0
5024,norepinephrine,temperature_max,0.005416334684855923,1.0
674,temperature_max,norepinephrine,0.005416334684855923,1.0
970,nbpd_max,ventilation_status_highflow,0.005415691337297681,1.0
4420,ventilation_status_highflow,nbpd_max,0.005415691337297681,1.0
579,temperature_min,gcs_min,0.005403288327627511,1.0
3579,gcs_min,temperature_min,0.005403288327627511,1.0
1296,spo2_min,height_chart,0.0053860743830176,-1.0
321,height_chart,spo2_min,0.0053860743830176,-1.0
3107,magnesium_max,phenylephrine,0.005383580148464739,1.0
5132,phenylephrine,magnesium_max,0.005383580148464739,1.0
679,temperature_max,albumin,0.00535954094885983,1.0
5404,albumin,temperature_max,0.00535954094885983,1.0
